176,1,3,0
176,2,2,0
176,3,6,1
176,4,7,3
176,5,9,0
176,6,10,2
176,7,9,1
176,8,6,3
176,9,2,1
176,10,0,0
177,1,7,0
177,2,9,3
177,3,1,0
177,4,7,3
177,5,8,1
177,6,2,0
177,7,8,1
177,8,10,4
177,9,5,1
177,10,0,0
178,1,7,1
178,2,4,1
178,3,2,0
178,4,5,0
178,5,7,1
178,6,1,0
178,7,6,2
178,8,9,5
178,9,8,0
178,10,0,0
179,1,5,0
179,2,9,5
179,3,10,3
179,4,2,0
179,5,5,1
179,6,2,0
179,7,4,1
179,8,6,2
179,9,10,2
179,10,0,0
180,1,4,0
180,2,7,1
180,3,8,1
180,4,5,2
180,5,9,0
180,6,9,1
180,7,8,3
180,8,7,2
180,9,4,1
180,10,0,0
181,1,3,0
181,2,10,2
181,3,9,2
181,4,5,2
181,5,1,0
181,6,2,0
181,7,5,2
181,8,5,0
181,9,10,1
181,10,0,0
182,1,2,0
182,2,2,1
182,3,2,0
182,4,4,1
182,5,1,1
182,6,1,0
182,7,2,0
182,8,6,3
182,9,6,0
182,10,0,0
183,1,8,0
183,2,9,2
183,3,9,4
183,4,5,2
183,5,2,1
183,6,9,2
183,7,2,1
183,8,8,2
183,9,6,0
183,10,0,0
184,1,7,1
184,2,6,2
184,3,7,0
184,4,5,3
184,5,9,2
184,6,6,0
184,7,4,2
184,8,8,4
184,9,2,1
184,10,0,0
185,1,4,2
185,2,9,2
185,3,4,0
185,4,5,2
185,5,4,1
185,6,4,3
185,7,5,1
185,8,9,2
185,9,5,0
185,10,0,0
186,1,2,0
186,2,10,1
186,3,9,3
186,4,6,4
186,5,10,0
186,6,2,1
186,7,7,1
186,8,5,0
186,9,4,1
186,10,0,0
187,1,3,0
187,2,3,0
187,3,7,2
187,4,7,3
187,5,9,0
187,6,9,3
187,7,10,4
187,8,9,5
187,9,5,0
187,10,0,0
188,1,10,3
188,2,3,1
188,3,6,1
188,4,3,1
188,5,1,0
188,6,8,0
188,7,3,2
188,8,7,2
188,9,6,1
188,10,0,0
189,1,3,1
189,2,6,1
189,3,2,0
189,4,3,0
189,5,2,0
189,6,4,1
189,7,3,1
189,8,10,4
189,9,5,0
189,10,0,0
190,1,2,0
190,2,9,1
190,3,4,1
190,4,6,1
190,5,4,1
190,6,3,1
190,7,5,1
190,8,7,3
190,9,10,0
190,10,0,0
191,1,9,1
191,2,3,1
191,3,7,1
191,4,6,3
191,5,6,2
191,6,9,3
191,7,3,2
191,8,7,4
191,9,10,0
191,10,0,0
192,1,1,0
192,2,1,0
192,3,9,2
192,4,4,1
192,5,9,1
192,6,3,0
192,7,10,2
192,8,8,2
192,9,9,1
192,10,0,0
193,1,3,0
193,2,9,0
193,3,3,0
193,4,6,3
193,5,2,1
193,6,5,3
193,7,3,1
193,8,2,2
193,9,6,0
193,10,0,0
194,1,5,1
194,2,1,1
194,3,3,0
194,4,9,5
194,5,3,1
194,6,8,1
194,7,6,3
194,8,4,1
194,9,7,0
194,10,0,0
195,1,9,1
195,2,9,5
195,3,6,3
195,4,10,5
195,5,6,0
195,6,9,1
195,7,6,4
195,8,1,0
195,9,2,1
195,10,0,0
196,1,2,1
196,2,2,0
196,3,10,3
196,4,2,1
196,5,10,0
196,6,1,0
196,7,10,2
196,8,4,3
196,9,7,0
196,10,0,0
197,1,6,0
197,2,9,2
197,3,9,1
197,4,7,4
197,5,1,0
197,6,1,0
197,7,1,0
197,8,5,3
197,9,2,1
197,10,0,0
198,1,9,0
198,2,5,2
198,3,2,0
198,4,6,2
198,5,6,0
198,6,9,1
198,7,5,2
198,8,1,0
198,9,4,0
198,10,0,0
199,1,6,0
199,2,9,0
199,3,9,3
199,4,6,2
199,5,7,1
199,6,7,2
199,7,3,0
199,8,3,0
199,9,6,0
199,10,0,0
200,1,7,0
200,2,6,2
200,3,8,3
200,4,9,4
200,5,5,1
200,6,5,1
200,7,4,1
200,8,6,4
200,9,10,6
200,10,0,0
201,1,4,0
201,2,2,1
201,3,3,2
201,4,8,5
201,5,10,2
201,6,8,1
201,7,2,1
201,8,6,4
201,9,3,1
201,10,0,0
202,1,4,0
202,2,4,0
202,3,1,0
202,4,7,0
202,5,1,0
202,6,1,0
202,7,3,1
202,8,1,1
202,9,5,1
202,10,0,0
203,1,7,0
203,2,2,1
203,3,10,2
203,4,3,1
203,5,7,0
203,6,9,3
203,7,8,2
203,8,9,4
203,9,7,3
203,10,0,0
204,1,5,0
204,2,8,1
204,3,6,3
204,4,2,1
204,5,8,1
204,6,5,1
204,7,8,1
204,8,7,2
204,9,4,0
204,10,0,0
205,1,5,0
205,2,6,2
205,3,3,1
205,4,9,4
205,5,7,0
205,6,4,1
205,7,7,1
205,8,7,1
205,9,2,0
205,10,0,0
206,1,9,0
206,2,4,0
206,3,9,3
206,4,3,1
206,5,4,0
206,6,8,0
206,7,5,1
206,8,1,0
206,9,10,0
206,10,0,0
207,1,9,0
207,2,4,1
207,3,5,1
207,4,3,1
207,5,5,0
207,6,9,3
207,7,6,0
207,8,8,2
207,9,5,0
207,10,0,0
208,1,7,0
208,2,5,1
208,3,5,1
208,4,4,0
208,5,10,1
208,6,10,3
208,7,6,3
208,8,5,3
208,9,2,0
208,10,0,0
209,1,10,0
209,2,10,1
209,3,3,1
209,4,2,1
209,5,7,0
209,6,6,1
209,7,2,1
209,8,5,2
209,9,8,0
209,10,0,0
210,1,9,1
210,2,10,2
210,3,1,0
210,4,7,3
210,5,8,0
210,6,5,1
210,7,5,0
210,8,7,6
210,9,4,0
210,10,0,0
211,1,3,0
211,2,8,1
211,3,7,1
211,4,4,2
211,5,9,1
211,6,1,0
211,7,5,1
211,8,10,5
211,9,10,2
211,10,0,0
212,1,10,0
212,2,5,1
212,3,5,0
212,4,2,0
212,5,6,1
212,6,9,0
212,7,5,1
212,8,2,1
212,9,4,0
212,10,0,0
213,1,1,1
213,2,1,0
213,3,7,1
213,4,3,2
213,5,1,0
213,6,6,0
213,7,9,4
213,8,5,3
213,9,3,0
213,10,0,0
214,1,4,0
214,2,7,0
214,3,8,1
214,4,3,0
214,5,9,0
214,6,6,1
214,7,2,2
214,8,3,1
214,9,3,0
214,10,0,0
215,1,4,1
215,2,3,0
215,3,9,2
215,4,1,0
215,5,3,1
215,6,3,1
215,7,4,1
215,8,4,1
215,9,8,1
215,10,0,0
216,1,9,1
216,2,3,1
216,3,7,1
216,4,2,0
216,5,4,1
216,6,1,0
216,7,9,4
216,8,5,2
216,9,3,0
216,10,0,0
217,1,7,0
217,2,8,1
217,3,2,0
217,4,10,3
217,5,9,2
217,6,4,1
217,7,3,0
217,8,10,3
217,9,7,0
217,10,0,0
218,1,5,0
218,2,10,1
218,3,10,3
218,4,9,5
218,5,7,1
218,6,8,5
218,7,3,1
218,8,6,3
218,9,5,0
218,10,0,0
219,1,9,0
219,2,10,2
219,3,5,2
219,4,7,2
219,5,9,1
219,6,10,1
219,7,4,1
219,8,3,0
219,9,8,0
219,10,0,0
220,1,9,0
220,2,1,0
220,3,6,0
220,4,3,2
220,5,10,0
220,6,1,1
220,7,4,2
220,8,8,3
220,9,7,1
220,10,0,0
221,1,1,0
221,2,6,2
221,3,7,3
221,4,4,2
221,5,8,0
221,6,6,0
221,7,9,3
221,8,4,2
221,9,4,0
221,10,0,0
222,1,1,1
222,2,8,1
222,3,2,0
222,4,4,3
222,5,6,0
222,6,1,0
222,7,3,2
222,8,2,0
222,9,10,1
222,10,0,0
223,1,8,1
223,2,5,3
223,3,4,2
223,4,6,3
223,5,9,1
223,6,2,0
223,7,4,0
223,8,5,3
223,9,1,0
223,10,0,0
224,1,1,0
224,2,9,2
224,3,5,0
224,4,8,4
224,5,5,1
224,6,1,0
224,7,3,0
224,8,7,4
224,9,9,1
224,10,0,0
225,1,1,0
225,2,9,2
225,3,10,1
225,4,2,0
225,5,3,0
225,6,2,0
225,7,1,1
225,8,5,0
225,9,2,2
225,10,0,0
226,1,3,0
226,2,5,0
226,3,1,1
226,4,10,4
226,5,6,2
226,6,6,0
226,7,4,0
226,8,10,6
226,9,1,1
226,10,0,0
227,1,1,0
227,2,3,0
227,3,5,2
227,4,10,5
227,5,10,0
227,6,6,1
227,7,7,4
227,8,7,5
227,9,7,1
227,10,0,0
228,1,10,3
228,2,1,0
228,3,5,1
228,4,6,6
228,5,3,1
228,6,3,2
228,7,9,2
228,8,8,2
228,9,7,0
228,10,0,0
229,1,6,2
229,2,2,0
229,3,8,4
229,4,6,2
229,5,2,0
229,6,7,2
229,7,10,3
229,8,8,4
229,9,9,0
229,10,0,0
230,1,2,0
230,2,3,0
230,3,6,0
230,4,10,5
230,5,1,1
230,6,5,2
230,7,8,2
230,8,9,5
230,9,7,1
230,10,0,0
231,1,2,0
231,2,6,1
231,3,5,0
231,4,2,1
231,5,6,0
231,6,3,1
231,7,9,3
231,8,3,2
231,9,4,0
231,10,0,0
232,1,1,1
232,2,9,3
232,3,8,1
232,4,10,4
232,5,8,0
232,6,8,2
232,7,2,2
232,8,9,3
232,9,10,0
232,10,0,0
233,1,4,1
233,2,10,1
233,3,2,0
233,4,1,0
233,5,9,0
233,6,1,0
233,7,10,5
233,8,4,1
233,9,8,0
233,10,0,0
234,1,4,0
234,2,7,1
234,3,10,2
234,4,7,1
234,5,10,2
234,6,4,1
234,7,3,1
234,8,10,3
234,9,8,0
234,10,0,0
235,1,5,2
235,2,3,1
235,3,7,3
235,4,4,2
235,5,3,0
235,6,7,1
235,7,5,0
235,8,3,1
235,9,1,0
235,10,0,0
236,1,9,1
236,2,4,0
236,3,8,4
236,4,6,2
236,5,6,1
236,6,4,1
236,7,8,2
236,8,7,3
236,9,5,0
236,10,0,0
237,1,10,1
237,2,9,0
237,3,4,2
237,4,3,2
237,5,4,0
237,6,1,0
237,7,9,3
237,8,9,3
237,9,5,0
237,10,0,0
238,1,8,1
238,2,7,1
238,3,7,3
238,4,10,4
238,5,1,0
238,6,6,1
238,7,8,3
238,8,4,1
238,9,10,1
238,10,0,0
239,1,2,0
239,2,5,1
239,3,10,2
239,4,3,0
239,5,4,1
239,6,3,0
239,7,10,5
239,8,10,6
239,9,7,2
239,10,0,0
240,1,7,3
240,2,7,1
240,3,7,1
240,4,4,1
240,5,7,1
240,6,5,1
240,7,7,3
240,8,7,2
240,9,9,1
240,10,0,0
241,1,2,1
241,2,1,0
241,3,5,3
241,4,1,1
241,5,4,0
241,6,7,1
241,7,8,2
241,8,7,2
241,9,7,0
241,10,0,0
242,1,8,1
242,2,5,2
242,3,8,1
242,4,8,5
242,5,5,0
242,6,3,2
242,7,2,2
242,8,4,3
242,9,2,0
242,10,0,0
243,1,7,0
243,2,3,1
243,3,1,0
243,4,9,0
243,5,2,0
243,6,1,1
243,7,10,6
243,8,6,0
243,9,7,1
243,10,0,0
244,1,6,1
244,2,7,1
244,3,1,1
244,4,10,4
244,5,10,3
244,6,10,2
244,7,3,0
244,8,1,0
244,9,1,0
244,10,0,0
245,1,1,0
245,2,3,1
245,3,1,0
245,4,1,1
245,5,3,0
245,6,8,1
245,7,1,1
245,8,4,3
245,9,4,0
245,10,0,0
246,1,6,0
246,2,2,0
246,3,4,2
246,4,10,5
246,5,8,0
246,6,5,1
246,7,5,1
246,8,4,1
246,9,3,0
246,10,0,0
247,1,4,0
247,2,1,0
247,3,3,0
247,4,4,2
247,5,3,0
247,6,7,1
247,7,8,0
247,8,5,1
247,9,3,0
247,10,0,0
248,1,7,0
248,2,1,0
248,3,1,0
248,4,7,3
248,5,6,0
248,6,5,1
248,7,4,2
248,8,3,2
248,9,2,1
248,10,0,0
249,1,3,0
249,2,8,3
249,3,5,2
249,4,1,1
249,5,4,0
249,6,5,0
249,7,4,1
249,8,6,2
249,9,4,1
249,10,0,0
250,1,5,1
250,2,9,1
250,3,9,2
250,4,5,3
250,5,5,0
250,6,4,3
250,7,8,3
250,8,3,2
250,9,6,1
250,10,0,0
251,1,6,2
251,2,8,1
251,3,9,1
251,4,9,5
251,5,3,1
251,6,4,1
251,7,7,3
251,8,1,1
251,9,9,0
251,10,0,0
252,1,9,1
252,2,1,0
252,3,9,1
252,4,9,5
252,5,10,0
252,6,6,1
252,7,2,1
252,8,6,2
252,9,2,0
252,10,0,0
253,1,8,2
253,2,4,1
253,3,2,0
253,4,5,3
253,5,1,0
253,6,6,0
253,7,4,1
253,8,2,1
253,9,6,2
253,10,0,0
254,1,9,1
254,2,6,1
254,3,6,2
254,4,6,0
254,5,4,0
254,6,1,0
254,7,1,0
254,8,8,3
254,9,4,0
254,10,0,0
255,1,6,0
255,2,3,3
255,3,7,2
255,4,8,6
255,5,3,0
255,6,8,0
255,7,7,2
255,8,4,2
255,9,8,3
255,10,0,0
256,1,5,0
256,2,7,2
256,3,10,2
256,4,7,3
256,5,5,0
256,6,6,0
256,7,4,0
256,8,2,2
256,9,1,0
256,10,0,0
257,1,9,2
257,2,4,0
257,3,9,2
257,4,5,3
257,5,3,0
257,6,1,0
257,7,5,1
257,8,10,3
257,9,6,2
257,10,0,0
258,1,8,1
258,2,4,1
258,3,6,1
258,4,8,2
258,5,2,0
258,6,8,1
258,7,6,1
258,8,6,2
258,9,1,0
258,10,0,0
259,1,4,0
259,2,10,1
259,3,4,0
259,4,10,2
259,5,6,0
259,6,6,0
259,7,6,1
259,8,4,1
259,9,5,0
259,10,0,0
260,1,7,0
260,2,4,2
260,3,10,2
260,4,1,1
260,5,9,1
260,6,1,1
260,7,10,4
260,8,1,0
260,9,4,0
260,10,0,0
261,1,4,0
261,2,9,1
261,3,6,1
261,4,9,4
261,5,2,0
261,6,10,2
261,7,7,3
261,8,4,0
261,9,7,1
261,10,0,0
262,1,8,0
262,2,9,1
262,3,10,5
262,4,9,5
262,5,4,0
262,6,1,1
262,7,9,5
262,8,3,3
262,9,8,1
262,10,0,0
263,1,4,1
263,2,2,1
263,3,1,1
263,4,3,1
263,5,4,0
263,6,5,2
263,7,9,1
263,8,10,4
263,9,6,0
263,10,0,0
264,1,1,0
264,2,2,0
264,3,10,3
264,4,6,2
264,5,1,0
264,6,6,1
264,7,9,4
264,8,6,0
264,9,9,1
264,10,0,0
265,1,3,1
265,2,9,0
265,3,4,0
265,4,2,1
265,5,4,0
265,6,6,1
265,7,2,0
265,8,1,1
265,9,1,0
265,10,0,0
266,1,5,0
266,2,5,2
266,3,9,3
266,4,2,1
266,5,1,0
266,6,2,1
266,7,5,1
266,8,5,3
266,9,10,1
266,10,0,0
267,1,4,0
267,2,10,1
267,3,2,0
267,4,2,0
267,5,10,1
267,6,6,3
267,7,8,4
267,8,5,1
267,9,6,2
267,10,0,0
268,1,8,1
268,2,3,1
268,3,1,0
268,4,4,1
268,5,4,0
268,6,6,2
268,7,8,2
268,8,7,1
268,9,9,0
268,10,0,0
269,1,8,0
269,2,6,3
269,3,2,0
269,4,8,3
269,5,4,1
269,6,1,0
269,7,6,2
269,8,1,1
269,9,6,1
269,10,0,0
270,1,2,1
270,2,10,4
270,3,1,0
270,4,7,5
270,5,8,0
270,6,1,0
270,7,5,2
270,8,3,1
270,9,5,0
270,10,0,0
271,1,4,0
271,2,10,2
271,3,7,0
271,4,4,1
271,5,4,0
271,6,9,3
271,7,5,1
271,8,6,1
271,9,9,1
271,10,0,0
272,1,9,2
272,2,2,1
272,3,10,4
272,4,7,1
272,5,8,0
272,6,2,0
272,7,3,2
272,8,7,2
272,9,5,0
272,10,0,0
273,1,7,1
273,2,3,0
273,3,2,1
273,4,4,1
273,5,6,0
273,6,1,1
273,7,8,1
273,8,7,3
273,9,9,0
273,10,0,0
274,1,6,0
274,2,6,2
274,3,8,3
274,4,8,5
274,5,10,1
274,6,5,1
274,7,4,1
274,8,2,1
274,9,6,0
274,10,0,0
275,1,7,1
275,2,9,0
275,3,8,3
275,4,4,2
275,5,1,0
275,6,8,3
275,7,1,1
275,8,9,2
275,9,7,0
275,10,0,0
276,1,9,1
276,2,2,0
276,3,4,1
276,4,4,1
276,5,6,0
276,6,4,0
276,7,3,0
276,8,4,2
276,9,10,1
276,10,0,0
277,1,9,2
277,2,1,1
277,3,4,0
277,4,4,2
277,5,4,1
277,6,8,5
277,7,2,1
277,8,10,6
277,9,9,1
277,10,0,0
278,1,8,1
278,2,5,1
278,3,6,3
278,4,4,1
278,5,6,0
278,6,7,0
278,7,4,1
278,8,4,2
278,9,2,0
278,10,0,0
279,1,8,2
279,2,7,0
279,3,9,2
279,4,5,2
279,5,9,0
279,6,9,2
279,7,4,0
279,8,3,2
279,9,1,0
279,10,0,0
280,1,7,1
280,2,3,0
280,3,9,2
280,4,3,3
280,5,2,1
280,6,4,0
280,7,9,3
280,8,8,4
280,9,2,0
280,10,0,0
281,1,1,0
281,2,7,1
281,3,9,3
281,4,10,3
281,5,2,0
281,6,5,2
281,7,6,3
281,8,3,0
281,9,1,0
281,10,0,0
282,1,6,0
282,2,8,4
282,3,9,4
282,4,5,2
282,5,8,0
282,6,9,2
282,7,6,1
282,8,2,0
282,9,3,1
282,10,0,0
283,1,5,2
283,2,6,2
283,3,9,3
283,4,6,2
283,5,4,0
283,6,8,1
283,7,7,4
283,8,2,0
283,9,4,0
283,10,0,0
284,1,10,1
284,2,8,0
284,3,4,1
284,4,2,1
284,5,9,3
284,6,8,2
284,7,10,5
284,8,7,2
284,9,10,1
284,10,0,0
285,1,10,0
285,2,10,4
285,3,10,3
285,4,3,3
285,5,1,0
285,6,5,1
285,7,4,2
285,8,7,3
285,9,9,0
285,10,0,0
286,1,2,0
286,2,5,0
286,3,9,2
286,4,1,0
286,5,8,2
286,6,5,3
286,7,9,2
286,8,2,2
286,9,5,2
286,10,0,0
287,1,10,0
287,2,9,1
287,3,3,1
287,4,7,4
287,5,4,1
287,6,2,0
287,7,1,0
287,8,1,0
287,9,3,1
287,10,0,0
288,1,6,0
288,2,7,3
288,3,1,1
288,4,5,2
288,5,10,0
288,6,8,2
288,7,7,0
288,8,2,2
288,9,6,1
288,10,0,0
289,1,10,2
289,2,4,2
289,3,1,0
289,4,2,1
289,5,4,0
289,6,8,2
289,7,3,1
289,8,1,1
289,9,6,0
289,10,0,0
290,1,8,0
290,2,10,2
290,3,7,2
290,4,1,0
290,5,6,0
290,6,8,1
290,7,9,3
290,8,2,2
290,9,8,2
290,10,0,0
291,1,3,0
291,2,2,1
291,3,4,1
291,4,7,0
291,5,3,1
291,6,1,0
291,7,1,0
291,8,7,2
291,9,1,0
291,10,0,0
292,1,2,0
292,2,3,1
292,3,10,5
292,4,7,2
292,5,3,0
292,6,7,4
292,7,2,1
292,8,2,0
292,9,1,1
292,10,0,0
293,1,4,1
293,2,5,1
293,3,5,2
293,4,10,4
293,5,9,0
293,6,3,0
293,7,8,1
293,8,6,2
293,9,3,0
293,10,0,0
294,1,2,0
294,2,4,2
294,3,5,2
294,4,4,0
294,5,3,0
294,6,10,1
294,7,8,2
294,8,3,1
294,9,3,0
294,10,0,0
295,1,7,1
295,2,9,3
295,3,9,2
295,4,4,2
295,5,3,0
295,6,10,1
295,7,9,3
295,8,3,3
295,9,9,2
295,10,0,0
296,1,5,0
296,2,3,0
296,3,1,0
296,4,1,1
296,5,7,0
296,6,10,2
296,7,6,1
296,8,6,3
296,9,6,1
296,10,0,0
297,1,2,0
297,2,6,1
297,3,4,0
297,4,6,3
297,5,4,0
297,6,9,1
297,7,4,0
297,8,8,2
297,9,2,0
297,10,0,0
298,1,2,0
298,2,7,2
298,3,1,0
298,4,3,0
298,5,1,0
298,6,6,1
298,7,2,1
298,8,4,0
298,9,4,0
298,10,0,0
299,1,7,1
299,2,7,1
299,3,9,2
299,4,6,4
299,5,3,0
299,6,8,1
299,7,1,0
299,8,9,4
299,9,8,0
299,10,0,0
300,1,4,0
300,2,3,0
300,3,10,3
300,4,1,1
300,5,8,2
300,6,8,1
300,7,1,0
300,8,7,3
300,9,4,0
300,10,0,0
301,1,4,1
301,2,5,0
301,3,8,4
301,4,4,2
301,5,5,1
301,6,8,0
301,7,10,2
301,8,7,1
301,9,8,1
301,10,0,0
302,1,2,1
302,2,4,1
302,3,3,2
302,4,9,4
302,5,4,0
302,6,1,0
302,7,9,6
302,8,10,4
302,9,6,1
302,10,0,0
303,1,10,1
303,2,5,0
303,3,8,1
303,4,3,1
303,5,9,2
303,6,7,4
303,7,9,4
303,8,3,2
303,9,1,0
303,10,0,0
304,1,9,0
304,2,7,2
304,3,8,1
304,4,1,0
304,5,7,2
304,6,5,0
304,7,1,1
304,8,3,1
304,9,3,0
304,10,0,0
305,1,2,1
305,2,4,1
305,3,2,0
305,4,4,1
305,5,8,2
305,6,8,3
305,7,9,2
305,8,6,1
305,9,10,1
305,10,0,0
306,1,5,0
306,2,10,1
306,3,5,3
306,4,6,5
306,5,4,1
306,6,10,4
306,7,3,0
306,8,10,4
306,9,3,0
306,10,0,0
307,1,8,0
307,2,1,1
307,3,5,2
307,4,9,7
307,5,6,0
307,6,2,1
307,7,1,1
307,8,3,2
307,9,3,0
307,10,0,0
308,1,2,1
308,2,9,2
308,3,4,0
308,4,3,1
308,5,8,2
308,6,9,3
308,7,4,1
308,8,10,2
308,9,1,1
308,10,0,0
309,1,1,0
309,2,6,1
309,3,8,3
309,4,6,2
309,5,10,0
309,6,7,1
309,7,3,1
309,8,7,2
309,9,9,3
309,10,0,0
310,1,8,1
310,2,5,0
310,3,7,3
310,4,1,0
310,5,9,2
310,6,10,2
310,7,4,2
310,8,2,1
310,9,2,0
310,10,0,0
311,1,5,0
311,2,2,0
311,3,6,4
311,4,4,1
311,5,10,0
311,6,4,0
311,7,5,3
311,8,1,0
311,9,7,0
311,10,0,0
312,1,6,2
312,2,5,2
312,3,2,1
312,4,6,4
312,5,4,0
312,6,4,2
312,7,3,1
312,8,4,3
312,9,7,1
312,10,0,0
313,1,1,0
313,2,6,1
313,3,7,2
313,4,2,1
313,5,3,0
313,6,1,0
313,7,10,5
313,8,5,3
313,9,7,1
313,10,0,0
314,1,10,2
314,2,4,2
314,3,10,3
314,4,3,1
314,5,5,0
314,6,3,0
314,7,2,1
314,8,7,2
314,9,10,0
314,10,0,0
315,1,1,1
315,2,8,0
315,3,2,1
315,4,6,3
315,5,8,2
315,6,9,3
315,7,9,3
315,8,1,0
315,9,3,1
315,10,0,0
316,1,2,0
316,2,10,2
316,3,6,0
316,4,10,3
316,5,7,2
316,6,1,0
316,7,9,4
316,8,7,4
316,9,1,0
316,10,0,0
317,1,5,0
317,2,3,0
317,3,1,0
317,4,6,1
317,5,1,0
317,6,4,1
317,7,4,1
317,8,4,1
317,9,10,0
317,10,0,0
318,1,4,0
318,2,1,1
318,3,7,4
318,4,3,1
318,5,6,2
318,6,4,0
318,7,3,0
318,8,4,2
318,9,4,0
318,10,0,0
319,1,1,0
319,2,8,1
319,3,8,1
319,4,7,0
319,5,3,0
319,6,4,1
319,7,1,0
319,8,8,5
319,9,10,0
319,10,0,0
320,1,8,1
320,2,4,0
320,3,1,1
320,4,9,2
320,5,2,0
320,6,2,1
320,7,4,2
320,8,9,2
320,9,4,0
320,10,0,0
321,1,1,0
321,2,8,2
321,3,4,0
321,4,6,4
321,5,5,0
321,6,3,1
321,7,8,3
321,8,3,1
321,9,5,0
321,10,0,0
322,1,5,0
322,2,3,1
322,3,7,2
322,4,8,2
322,5,2,0
322,6,10,3
322,7,2,0
322,8,10,4
322,9,4,2
322,10,0,0
323,1,9,1
323,2,4,2
323,3,8,4
323,4,5,2
323,5,1,0
323,6,4,1
323,7,10,3
323,8,1,0
323,9,6,1
323,10,0,0
324,1,3,0
324,2,8,1
324,3,3,1
324,4,7,4
324,5,6,1
324,6,8,0
324,7,4,1
324,8,4,3
324,9,10,1
324,10,0,0
325,1,2,0
325,2,3,0
325,3,6,4
325,4,2,1
325,5,9,1
325,6,1,0
325,7,6,1
325,8,9,4
325,9,1,0
325,10,0,0
326,1,5,0
326,2,2,0
326,3,1,0
326,4,2,0
326,5,5,1
326,6,3,0
326,7,6,1
326,8,10,5
326,9,8,0
326,10,0,0
327,1,10,0
327,2,3,1
327,3,9,4
327,4,7,0
327,5,1,0
327,6,4,2
327,7,9,1
327,8,2,1
327,9,6,0
327,10,0,0
328,1,10,0
328,2,1,0
328,3,9,1
328,4,6,2
328,5,6,1
328,6,3,1
328,7,3,1
328,8,8,3
328,9,1,0
328,10,0,0
329,1,8,0
329,2,5,1
329,3,3,0
329,4,9,7
329,5,10,2
329,6,1,1
329,7,1,0
329,8,9,6
329,9,7,1
329,10,0,0
330,1,1,0
330,2,9,3
330,3,4,1
330,4,10,7
330,5,4,0
330,6,8,1
330,7,6,2
330,8,3,1
330,9,8,2
330,10,0,0
331,1,8,2
331,2,9,3
331,3,5,2
331,4,5,2
331,5,7,0
331,6,3,0
331,7,10,4
331,8,5,4
331,9,1,0
331,10,0,0
332,1,2,0
332,2,9,2
332,3,5,0
332,4,1,0
332,5,1,0
332,6,7,0
332,7,9,4
332,8,1,1
332,9,2,0
332,10,0,0
333,1,4,0
333,2,5,1
333,3,6,3
333,4,1,0
333,5,8,1
333,6,3,0
333,7,7,1
333,8,3,2
333,9,2,0
333,10,0,0
334,1,3,0
334,2,10,2
334,3,7,2
334,4,6,1
334,5,10,1
334,6,10,2
334,7,8,3
334,8,6,1
334,9,4,0
334,10,0,0
335,1,3,0
335,2,2,1
335,3,5,0
335,4,9,5
335,5,6,0
335,6,7,0
335,7,8,3
335,8,5,2
335,9,5,0
335,10,0,0
336,1,1,0
336,2,5,2
336,3,5,1
336,4,5,2
336,5,5,0
336,6,2,1
336,7,2,0
336,8,5,0
336,9,2,0
336,10,0,0
337,1,6,0
337,2,4,0
337,3,7,2
337,4,9,3
337,5,7,0
337,6,6,3
337,7,3,0
337,8,2,1
337,9,6,1
337,10,0,0
338,1,10,1
338,2,4,0
338,3,3,2
338,4,10,4
338,5,7,1
338,6,7,2
338,7,10,5
338,8,3,1
338,9,5,0
338,10,0,0
339,1,2,0
339,2,5,1
339,3,1,0
339,4,8,2
339,5,8,1
339,6,6,3
339,7,7,3
339,8,9,7
339,9,1,0
339,10,0,0
340,1,10,1
340,2,7,3
340,3,10,3
340,4,2,1
340,5,2,1
340,6,3,1
340,7,4,2
340,8,10,4
340,9,5,0
340,10,0,0
341,1,10,1
341,2,5,0
341,3,1,0
341,4,10,5
341,5,4,1
341,6,7,0
341,7,7,1
341,8,9,2
341,9,5,1
341,10,0,0
342,1,10,0
342,2,2,1
342,3,2,0
342,4,8,3
342,5,4,0
342,6,9,4
342,7,2,0
342,8,10,7
342,9,8,2
342,10,0,0
343,1,7,0
343,2,8,1
343,3,7,4
343,4,5,1
343,5,9,0
343,6,2,1
343,7,3,2
343,8,5,1
343,9,7,0
343,10,0,0
344,1,9,0
344,2,4,0
344,3,9,3
344,4,10,5
344,5,5,1
344,6,5,2
344,7,1,1
344,8,1,0
344,9,8,0
344,10,0,0
345,1,8,1
345,2,5,0
345,3,6,1
345,4,5,3
345,5,4,0
345,6,10,1
345,7,8,2
345,8,6,1
345,9,4,0
345,10,0,0
346,1,10,1
346,2,7,2
346,3,4,2
346,4,7,1
346,5,6,0
346,6,5,2
346,7,6,1
346,8,6,3
346,9,1,0
346,10,0,0
347,1,4,0
347,2,10,4
347,3,7,1
347,4,4,3
347,5,2,0
347,6,10,2
347,7,2,1
347,8,8,6
347,9,7,1
347,10,0,0
348,1,2,0
348,2,9,0
348,3,8,2
348,4,2,0
348,5,3,0
348,6,2,0
348,7,6,2
348,8,3,1
348,9,2,0
348,10,0,0
349,1,5,1
349,2,5,0
349,3,6,0
349,4,4,2
349,5,9,0
349,6,9,5
349,7,7,1
349,8,7,1
349,9,6,1
349,10,0,0
350,1,6,0
350,2,7,1
350,3,7,1
350,4,2,1
350,5,5,0
350,6,5,0
350,7,9,3
350,8,3,1
350,9,8,0
350,10,0,0
